source,query,name,repo_url,market_url,demo_url,article_url,source_url,license,description,harmony_pc_evidence,open_source_evidence,risk,decision
GitCode,"""Qt for OpenHarmony""",Qt For OpenHarmony / UserManual,https://gitcode.com/qtforohos/UserManual,,,,https://gitcode.com/qtforohos/UserManual,GPL-3.0,Qt For OpenHarmony使用示例及说明,发现鸿蒙相关构建/工程线索: Qt for HarmonyOS; 发现 Qt/Electron for HarmonyOS/OpenHarmony 构建说明,GitCode 仓库可访问: https://gitcode.com/qtforohos/UserManual; GitCode License: GPL-3.0; 公开源码仓库: https://gitcode.com/qtforohos/UserManual; License 线索: GPL-3.0; GitCode 来源页面可访问: https://gitcode.com/qtforohos/UserManual,缺少明确 PC 运行证据,filtered: score below 40
GitCode,"""Qt for OpenHarmony""",Qt For OpenHarmony / Build,https://gitcode.com/qtforohos/Build,,,,https://gitcode.com/qtforohos/Build,GPL-3.0,Qt For OpenHarmony编译脚本,发现鸿蒙相关构建/工程线索: Qt for HarmonyOS; 发现 Qt/Electron for HarmonyOS/OpenHarmony 构建说明,GitCode 仓库可访问: https://gitcode.com/qtforohos/Build; GitCode License: GPL-3.0; 公开源码仓库: https://gitcode.com/qtforohos/Build; License 线索: GPL-3.0; GitCode 来源页面可访问: https://gitcode.com/qtforohos/Build,缺少明确 PC 运行证据,filtered: score below 40
GitCode,"""Qt for OpenHarmony""",Qt For OpenHarmony / qt5,https://gitcode.com/qtforohos/qt5,,,,https://gitcode.com/qtforohos/qt5,,,发现鸿蒙相关构建/工程线索: Qt for HarmonyOS; 发现 Qt/Electron for HarmonyOS/OpenHarmony 构建说明,GitCode 仓库可访问: https://gitcode.com/qtforohos/qt5; 公开源码仓库: https://gitcode.com/qtforohos/qt5; GitCode 来源页面可访问: https://gitcode.com/qtforohos/qt5,License 不明确; 缺少明确 PC 运行证据,filtered: score below 40
GitCode,"""Qt for OpenHarmony""",Qt For OpenHarmony / QtTool,https://gitcode.com/qtforohos/QtTool,,,,https://gitcode.com/qtforohos/QtTool,,,发现鸿蒙相关构建/工程线索: Qt for HarmonyOS; 发现 Qt/Electron for HarmonyOS/OpenHarmony 构建说明,GitCode 仓库可访问: https://gitcode.com/qtforohos/QtTool; 公开源码仓库: https://gitcode.com/qtforohos/QtTool; GitCode 来源页面可访问: https://gitcode.com/qtforohos/QtTool,License 不明确; 缺少明确 PC 运行证据,filtered: score below 40
GitCode,"""Qt for OpenHarmony""",Qt For OpenHarmony / qtserialport,https://gitcode.com/qtforohos/qtserialport,,,,https://gitcode.com/qtforohos/qtserialport,,,发现鸿蒙相关构建/工程线索: Qt for HarmonyOS; 发现 Qt/Electron for HarmonyOS/OpenHarmony 构建说明,GitCode 仓库可访问: https://gitcode.com/qtforohos/qtserialport; 公开源码仓库: https://gitcode.com/qtforohos/qtserialport; GitCode 来源页面可访问: https://gitcode.com/qtforohos/qtserialport,License 不明确; 缺少明确 PC 运行证据,filtered: score below 40
GitCode,"""Qt for OpenHarmony""",OpenHarmony-SIG / qt,https://gitcode.com/openharmony-sig/qt,,,,https://gitcode.com/openharmony-sig/qt,Apache-2.0,,,GitCode 仓库可访问: https://gitcode.com/openharmony-sig/qt; GitCode License: Apache-2.0; 公开源码仓库: https://gitcode.com/openharmony-sig/qt; License 线索: Apache-2.0; GitCode 来源页面可访问: https://gitcode.com/openharmony-sig/qt,缺少明确 PC 运行证据; 构建或运行步骤不完整,filtered: missing HarmonyOS PC executable/build evidence
GitCode,"""Qt for OpenHarmony""",Qt For OpenHarmony / QtTest,https://gitcode.com/qtforohos/QtTest,,,,https://gitcode.com/qtforohos/QtTest,,Qt Test,发现鸿蒙相关构建/工程线索: Qt for HarmonyOS; 发现 Qt/Electron for HarmonyOS/OpenHarmony 构建说明,GitCode 仓库可访问: https://gitcode.com/qtforohos/QtTest; 公开源码仓库: https://gitcode.com/qtforohos/QtTest; GitCode 来源页面可访问: https://gitcode.com/qtforohos/QtTest,License 不明确; 缺少明确 PC 运行证据,filtered: score below 40
GitCode,"""Qt for OpenHarmony""",Qt For OpenHarmony / qtvirtualkeyboard,https://gitcode.com/qtforohos/qtvirtualkeyboard,,,,https://gitcode.com/qtforohos/qtvirtualkeyboard,,,发现鸿蒙相关构建/工程线索: Qt for HarmonyOS; 发现 Qt/Electron for HarmonyOS/OpenHarmony 构建说明,GitCode 仓库可访问: https://gitcode.com/qtforohos/qtvirtualkeyboard; 公开源码仓库: https://gitcode.com/qtforohos/qtvirtualkeyboard; GitCode 来源页面可访问: https://gitcode.com/qtforohos/qtvirtualkeyboard,License 不明确; 缺少明确 PC 运行证据,filtered: score below 40
GitCode,"""Qt for OpenHarmony""",Qt For OpenHarmony / qt5compat,https://gitcode.com/qtforohos/qt5compat,,,,https://gitcode.com/qtforohos/qt5compat,,,发现鸿蒙相关构建/工程线索: Qt for HarmonyOS; 发现 Qt/Electron for HarmonyOS/OpenHarmony 构建说明,GitCode 仓库可访问: https://gitcode.com/qtforohos/qt5compat; 公开源码仓库: https://gitcode.com/qtforohos/qt5compat; GitCode 来源页面可访问: https://gitcode.com/qtforohos/qt5compat,License 不明确; 缺少明确 PC 运行证据,filtered: score below 40
GitCode,"""Qt for OpenHarmony""",Qt For OpenHarmony / qtdeclarative,https://gitcode.com/qtforohos/qtdeclarative,,,,https://gitcode.com/qtforohos/qtdeclarative,,,发现鸿蒙相关构建/工程线索: Qt for HarmonyOS; 发现 Qt/Electron for HarmonyOS/OpenHarmony 构建说明,GitCode 仓库可访问: https://gitcode.com/qtforohos/qtdeclarative; 公开源码仓库: https://gitcode.com/qtforohos/qtdeclarative; GitCode 来源页面可访问: https://gitcode.com/qtforohos/qtdeclarative,License 不明确; 缺少明确 PC 运行证据,filtered: score below 40
GitCode,"""Electron for HarmonyOS""",feng8403000 / Heartratemonitoring,https://gitcode.com/feng8403000/Heartratemonitoring,,,,https://gitcode.com/feng8403000/Heartratemonitoring,MIT,心率监控electron鸿蒙PC项目,文本明确命中鸿蒙 PC 关键词: 鸿蒙pc,GitCode 仓库可访问: https://gitcode.com/feng8403000/Heartratemonitoring; GitCode License: MIT; 公开源码仓库: https://gitcode.com/feng8403000/Heartratemonitoring; License 线索: MIT; GitCode 来源页面可访问: https://gitcode.com/feng8403000/Heartratemonitoring,构建或运行步骤不完整,kept
GitCode,"""Electron for HarmonyOS""",m0_61243965 / Electron数独game,https://gitcode.com/m0_61243965/Electron-shudu-game,,,,https://gitcode.com/m0_61243965/Electron-shudu-game,MIT,Electron for 鸿蒙PC项目实战案例之数独游戏,文本明确命中鸿蒙 PC 关键词: 鸿蒙pc,GitCode 仓库可访问: https://gitcode.com/m0_61243965/Electron-shudu-game; GitCode License: MIT; 公开源码仓库: https://gitcode.com/m0_61243965/Electron-shudu-game; License 线索: MIT; GitCode 来源页面可访问: https://gitcode.com/m0_61243965/Electron-shudu-game,构建或运行步骤不完整,kept
GitCode,"""Electron for HarmonyOS""",OpenHarmony-Robot / OpenDesk-ohos,https://gitcode.com/openharmony-robot/OpenDesk-ohos,,,,https://gitcode.com/openharmony-robot/OpenDesk-ohos,Apache-2.0,鸿蒙Electron应用的外壳适配,发现鸿蒙相关构建/工程线索: ArkTS,GitCode 仓库可访问: https://gitcode.com/openharmony-robot/OpenDesk-ohos; GitCode License: Apache-2.0; 公开源码仓库: https://gitcode.com/openharmony-robot/OpenDesk-ohos; License 线索: Apache-2.0; GitCode 来源页面可访问: https://gitcode.com/openharmony-robot/OpenDesk-ohos,缺少明确 PC 运行证据,filtered: score below 40
GitCode,"""Electron for HarmonyOS""",cui557 / ohos_hnp_electron,https://gitcode.com/cui557/ohos_hnp_electron,,,,https://gitcode.com/cui557/ohos_hnp_electron,,鸿蒙hnp包：electron,,GitCode 仓库可访问: https://gitcode.com/cui557/ohos_hnp_electron; 公开源码仓库: https://gitcode.com/cui557/ohos_hnp_electron; GitCode 来源页面可访问: https://gitcode.com/cui557/ohos_hnp_electron,License 不明确; 缺少明确 PC 运行证据; 构建或运行步骤不完整,filtered: missing HarmonyOS PC executable/build evidence
GitCode,"""Electron for OpenHarmony""",坚果派 / electron-openharmony-vue3,https://gitcode.com/nutpi/electron-openharmony-vue3,,,,https://gitcode.com/nutpi/electron-openharmony-vue3,MIT,,,GitCode 仓库可访问: https://gitcode.com/nutpi/electron-openharmony-vue3; GitCode License: MIT; 公开源码仓库: https://gitcode.com/nutpi/electron-openharmony-vue3; License 线索: MIT; GitCode 来源页面可访问: https://gitcode.com/nutpi/electron-openharmony-vue3,缺少明确 PC 运行证据; 构建或运行步骤不完整,filtered: missing HarmonyOS PC executable/build evidence
GitCode,"""Electron for OpenHarmony""",OpenHarmony PC Developer / ohos_ristretto_electron,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_ristretto_electron,,,,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_ristretto_electron,,Electron 适配 OpenHarmony 的轻量图片查看器，实现图片预览、缩放与格式快速解析。,文本明确命中鸿蒙 PC 关键词: openharmony pc,GitCode 仓库可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_ristretto_electron; 公开源码仓库: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_ristretto_electron; GitCode 来源页面可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_ristretto_electron,License 不明确; 构建或运行步骤不完整,filtered: score below 40
GitCode,"""Electron for OpenHarmony""",OpenHarmony PC Developer / ohos_carnac_electron,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_carnac_electron,,,,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_carnac_electron,,基于 Electron 移植的 OpenHarmony 键盘操作可视化工具，实时屏幕显示按键与快捷键，适配演示、录课、教学场景。,文本明确命中鸿蒙 PC 关键词: openharmony pc; 发现鸿蒙相关构建/工程线索: ArkTS,GitCode 仓库可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_carnac_electron; 公开源码仓库: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_carnac_electron; GitCode 来源页面可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_carnac_electron,License 不明确,kept
GitCode,HarmonyOS DevEco hvigor,HarmonyOS_Codelabs / MultiDeviceCommunication,https://gitcode.com/HarmonyOS_Codelabs/MultiDeviceCommunication,,,,https://gitcode.com/HarmonyOS_Codelabs/MultiDeviceCommunication,,基于自适应和响应式布局，实现一次开发，多端部署-即时通讯类应用，视觉、控件等符合设计规范，并包含键鼠适配、横屏适配等。,发现鸿蒙相关构建/工程线索: ArkTS,GitCode 仓库可访问: https://gitcode.com/HarmonyOS_Codelabs/MultiDeviceCommunication; GitHub 上游/导入仓库: https://gitee.com/harmonyos_codelabs/MultiDeviceCommunication.git; 公开源码仓库: https://gitcode.com/HarmonyOS_Codelabs/MultiDeviceCommunication; GitCode 来源页面可访问: https://gitcode.com/HarmonyOS_Codelabs/MultiDeviceCommunication,License 不明确; 缺少明确 PC 运行证据,filtered: score below 40
GitCode,HarmonyOS DevEco hvigor,HarmonyOS_Samples / managing-audio-input-devices,https://gitcode.com/HarmonyOS_Samples/managing-audio-input-devices,,,,https://gitcode.com/HarmonyOS_Samples/managing-audio-input-devices,NOASSERTION,本示例基于媒体场景和通话场景，展示如何获取输入设备信息、切换输入设备、响应设备变更。,发现鸿蒙相关构建/工程线索: ArkTS,GitCode 仓库可访问: https://gitcode.com/HarmonyOS_Samples/managing-audio-input-devices; GitHub 上游/导入仓库: https://gitee.com/harmonyos_samples/managing-audio-input-devices.git; GitCode License: NOASSERTION; 公开源码仓库: https://gitcode.com/HarmonyOS_Samples/managing-audio-input-devices; License 线索: NOASSERTION; GitCode 来源页面可访问: https://gitcode.com/HarmonyOS_Samples/managing-audio-input-devices,缺少明确 PC 运行证据,filtered: score below 40
GitCode,HarmonyOS DevEco hvigor,HarmonyOS_Samples / custom-dialog-selection-and-development,https://gitcode.com/HarmonyOS_Samples/custom-dialog-selection-and-development,,,,https://gitcode.com/HarmonyOS_Samples/custom-dialog-selection-and-development,NOASSERTION,本示例主要介绍如何给应用添加自定义样式的弹窗，包括非模态弹窗：文本提示、图文提示、操作提示等；以及模态弹窗：确认弹窗、隐私弹窗、进度条、操作列表、评论回复弹窗等。,发现鸿蒙相关构建/工程线索: ArkTS,GitCode 仓库可访问: https://gitcode.com/HarmonyOS_Samples/custom-dialog-selection-and-development; GitHub 上游/导入仓库: https://gitee.com/harmonyos_samples/custom-dialog-selection-and-development.git; GitCode License: NOASSERTION; 公开源码仓库: https://gitcode.com/HarmonyOS_Samples/custom-dialog-selection-and-development; License 线索: NOASSERTION; GitCode 来源页面可访问: https://gitcode.com/HarmonyOS_Samples/custom-dialog-selection-and-development,缺少明确 PC 运行证据,filtered: score below 40
GitCode,HarmonyOS DevEco hvigor,鸿蒙生态服务（深圳）有限公司 / 鸿蒙微信小程序共建,https://gitcode.com/harmony_ecosystem_services/HarmonyOSWeChatDemo,,,,https://gitcode.com/harmony_ecosystem_services/HarmonyOSWeChatDemo,,开发者适配鸿蒙微信小程序问题分析及接口验证demo指南。,,GitCode 仓库可访问: https://gitcode.com/harmony_ecosystem_services/HarmonyOSWeChatDemo; 公开源码仓库: https://gitcode.com/harmony_ecosystem_services/HarmonyOSWeChatDemo; GitCode 来源页面可访问: https://gitcode.com/harmony_ecosystem_services/HarmonyOSWeChatDemo,License 不明确; 缺少明确 PC 运行证据; 构建或运行步骤不完整,filtered: missing HarmonyOS PC executable/build evidence
GitCode,HarmonyOS DevEco hvigor,HarmonyOS_Samples / manage-audio-output-devices,https://gitcode.com/HarmonyOS_Samples/manage-audio-output-devices,,,,https://gitcode.com/HarmonyOS_Samples/manage-audio-output-devices,NOASSERTION,本示例基于媒体场景和通话场景，展示如何获取输出设备信息、切换输出设备、响应设备变更。,发现鸿蒙相关构建/工程线索: ArkTS,GitCode 仓库可访问: https://gitcode.com/HarmonyOS_Samples/manage-audio-output-devices; GitHub 上游/导入仓库: https://gitee.com/harmonyos_samples/managing-audio-output-devices.git; GitCode License: NOASSERTION; 公开源码仓库: https://gitcode.com/HarmonyOS_Samples/manage-audio-output-devices; License 线索: NOASSERTION; GitCode 来源页面可访问: https://gitcode.com/HarmonyOS_Samples/manage-audio-output-devices,缺少明确 PC 运行证据,filtered: score below 40
GitCode,HarmonyOS DevEco hvigor,HarmonyOS_Codelabs / device-security-kit_-codelab_-safety-detect-demo_-arkts,https://gitcode.com/HarmonyOS_Codelabs/device-security-kit_-codelab_-safety-detect-demo_-arkts,,,,https://gitcode.com/HarmonyOS_Codelabs/device-security-kit_-codelab_-safety-detect-demo_-arkts,,本示例基于Device Security Kit（设备安全服务）的安全检测功能，对应用设备所处环境、URL链接做检测，以支撑业务识别风险。,发现鸿蒙相关构建/工程线索: ArkTS,GitCode 仓库可访问: https://gitcode.com/HarmonyOS_Codelabs/device-security-kit_-codelab_-safety-detect-demo_-arkts; GitHub 上游/导入仓库: https://gitee.com/harmonyos_codelabs/device-security-kit_-codelab_-safety-detect-demo_-arkts.git; 公开源码仓库: https://gitcode.com/HarmonyOS_Codelabs/device-security-kit_-codelab_-safety-detect-demo_-arkts; GitCode 来源页面可访问: https://gitcode.com/HarmonyOS_Codelabs/device-security-kit_-codelab_-safety-detect-demo_-arkts,License 不明确; 缺少明确 PC 运行证据,filtered: score below 40
GitCode,OpenHarmony DevEco hvigor,OpenHarmony-SIG / deveco-code,https://gitcode.com/openharmony-sig/deveco-code,,,,https://gitcode.com/openharmony-sig/deveco-code,MIT,An open-source AI Agent for HarmonyOS applcation development.,发现鸿蒙相关构建/工程线索: DevEco,GitCode 仓库可访问: https://gitcode.com/openharmony-sig/deveco-code; GitCode License: MIT; 公开源码仓库: https://gitcode.com/openharmony-sig/deveco-code; License 线索: MIT; GitCode 来源页面可访问: https://gitcode.com/openharmony-sig/deveco-code,缺少明确 PC 运行证据,filtered: score below 40
GitCode,OpenHarmony DevEco hvigor,openharmony-skills / deveco-studio-hvigor,https://gitcode.com/openharmony-skills/deveco-studio-hvigor,,,,https://gitcode.com/openharmony-skills/deveco-studio-hvigor,,HarmonyOS应用构建工具助手，专注于使用Hvigor命令行工具构建HarmonyOS应用。包含完整的构建命令、参数说明、清理操作和CI/CD集成指南。触发词：hvigor、构建、编译、assembleHap、clean、build。原始仓库：https://gitcode.com/HarmonyOS_Skills/harmonyos-agent-skills,"发现鸿蒙相关构建/工程线索: DevEco, hvigor",GitCode 仓库可访问: https://gitcode.com/openharmony-skills/deveco-studio-hvigor; 公开源码仓库: https://gitcode.com/openharmony-skills/deveco-studio-hvigor; GitCode 来源页面可访问: https://gitcode.com/openharmony-skills/deveco-studio-hvigor,License 不明确; 缺少明确 PC 运行证据,filtered: score below 40
GitCode,OpenHarmony DevEco hvigor,OpenHarmony / msdp_device_status,https://gitcode.com/openharmony/msdp_device_status,,,,https://gitcode.com/openharmony/msdp_device_status,Apache-2.0,Obtaining device status | 获取设备状态,,GitCode 仓库可访问: https://gitcode.com/openharmony/msdp_device_status; GitCode License: Apache-2.0; 公开源码仓库: https://gitcode.com/openharmony/msdp_device_status; License 线索: Apache-2.0; GitCode 来源页面可访问: https://gitcode.com/openharmony/msdp_device_status,缺少明确 PC 运行证据; 构建或运行步骤不完整,filtered: missing HarmonyOS PC executable/build evidence
GitCode,OpenHarmony DevEco hvigor,OpenHarmony / device_soc_rockchip,https://gitcode.com/openharmony/device_soc_rockchip,,,,https://gitcode.com/openharmony/device_soc_rockchip,NOASSERTION,,,GitCode 仓库可访问: https://gitcode.com/openharmony/device_soc_rockchip; GitCode License: NOASSERTION; 公开源码仓库: https://gitcode.com/openharmony/device_soc_rockchip; License 线索: NOASSERTION; GitCode 来源页面可访问: https://gitcode.com/openharmony/device_soc_rockchip,缺少明确 PC 运行证据; 构建或运行步骤不完整,filtered: missing HarmonyOS PC executable/build evidence
GitCode,OpenHarmony DevEco hvigor,OpenHarmony / distributedhardware_device_manager,https://gitcode.com/openharmony/distributedhardware_device_manager,,,,https://gitcode.com/openharmony/distributedhardware_device_manager,Apache-2.0,,,GitCode 仓库可访问: https://gitcode.com/openharmony/distributedhardware_device_manager; GitCode License: Apache-2.0; 公开源码仓库: https://gitcode.com/openharmony/distributedhardware_device_manager; License 线索: Apache-2.0; GitCode 来源页面可访问: https://gitcode.com/openharmony/distributedhardware_device_manager,缺少明确 PC 运行证据; 构建或运行步骤不完整,filtered: missing HarmonyOS PC executable/build evidence
GitCode,OpenHarmony DevEco hvigor,OpenHarmony / customization_enterprise_device_management,https://gitcode.com/openharmony/customization_enterprise_device_management,,,,https://gitcode.com/openharmony/customization_enterprise_device_management,Apache-2.0,暂无描述,,GitCode 仓库可访问: https://gitcode.com/openharmony/customization_enterprise_device_management; GitCode License: Apache-2.0; 公开源码仓库: https://gitcode.com/openharmony/customization_enterprise_device_management; License 线索: Apache-2.0; GitCode 来源页面可访问: https://gitcode.com/openharmony/customization_enterprise_device_management,缺少明确 PC 运行证据; 构建或运行步骤不完整,filtered: missing HarmonyOS PC executable/build evidence
GitCode,OpenHarmony DevEco hvigor,OpenHarmony / device_soc_hisilicon,https://gitcode.com/openharmony/device_soc_hisilicon,,,,https://gitcode.com/openharmony/device_soc_hisilicon,NOASSERTION,,,GitCode 仓库可访问: https://gitcode.com/openharmony/device_soc_hisilicon; GitCode License: NOASSERTION; 公开源码仓库: https://gitcode.com/openharmony/device_soc_hisilicon; License 线索: NOASSERTION; GitCode 来源页面可访问: https://gitcode.com/openharmony/device_soc_hisilicon,缺少明确 PC 运行证据; 构建或运行步骤不完整,filtered: missing HarmonyOS PC executable/build evidence
GitCode,HarmonyOS ArkTS desktop,HarmonyOS_Samples / visionkit-sample-code-document-scan-demo-ark-ts,https://gitcode.com/HarmonyOS_Samples/visionkit-sample-code-document-scan-demo-ark-ts,,,,https://gitcode.com/HarmonyOS_Samples/visionkit-sample-code-document-scan-demo-ark-ts,NOASSERTION,,发现鸿蒙相关构建/工程线索: ArkTS,GitCode 仓库可访问: https://gitcode.com/HarmonyOS_Samples/visionkit-sample-code-document-scan-demo-ark-ts; GitHub 上游/导入仓库: https://gitee.com/harmonyos_samples/visionkit-sample-code-document-scan-demo-ark-ts.git; GitCode License: NOASSERTION; 公开源码仓库: https://gitcode.com/HarmonyOS_Samples/visionkit-sample-code-document-scan-demo-ark-ts; License 线索: NOASSERTION; GitCode 来源页面可访问: https://gitcode.com/HarmonyOS_Samples/visionkit-sample-code-document-scan-demo-ark-ts,缺少明确 PC 运行证据,filtered: score below 40
GitCode,HarmonyOS ArkTS desktop,HarmonyOS_Codelabs / ArkTSAlgorithm,https://gitcode.com/HarmonyOS_Codelabs/ArkTSAlgorithm,,,,https://gitcode.com/HarmonyOS_Codelabs/ArkTSAlgorithm,NOASSERTION,通过ArkTS语法，完成简单算法的实现。,发现鸿蒙相关构建/工程线索: ArkTS,GitCode 仓库可访问: https://gitcode.com/HarmonyOS_Codelabs/ArkTSAlgorithm; GitHub 上游/导入仓库: https://gitee.com/harmonyos_codelabs/ArkTSAlgorithm.git; GitCode License: NOASSERTION; 公开源码仓库: https://gitcode.com/HarmonyOS_Codelabs/ArkTSAlgorithm; License 线索: NOASSERTION; GitCode 来源页面可访问: https://gitcode.com/HarmonyOS_Codelabs/ArkTSAlgorithm,缺少明确 PC 运行证据,filtered: score below 40
GitCode,HarmonyOS ArkTS desktop,HarmonyOS_Samples / core-speech-kit-sample-code-ark-ts-kit-ttsdemo,https://gitcode.com/HarmonyOS_Samples/core-speech-kit-sample-code-ark-ts-kit-ttsdemo,,,,https://gitcode.com/HarmonyOS_Samples/core-speech-kit-sample-code-ark-ts-kit-ttsdemo,NOASSERTION,本示例展示了文本信息转换为语音并进行播报的AI能力。,发现鸿蒙相关构建/工程线索: ArkTS,GitCode 仓库可访问: https://gitcode.com/HarmonyOS_Samples/core-speech-kit-sample-code-ark-ts-kit-ttsdemo; GitHub 上游/导入仓库: https://gitee.com/harmonyos_samples/core-speech-kit-sample-code-ark-ts-kit-ttsdemo.git; GitCode License: NOASSERTION; 公开源码仓库: https://gitcode.com/HarmonyOS_Samples/core-speech-kit-sample-code-ark-ts-kit-ttsdemo; License 线索: NOASSERTION; GitCode 来源页面可访问: https://gitcode.com/HarmonyOS_Samples/core-speech-kit-sample-code-ark-ts-kit-ttsdemo,缺少明确 PC 运行证据,filtered: score below 40
GitCode,HarmonyOS ArkTS desktop,HarmonyOS_Samples / core-speech-kit-sample-code-ark-ts-kit-asrdemo,https://gitcode.com/HarmonyOS_Samples/core-speech-kit-sample-code-ark-ts-kit-asrdemo,,,,https://gitcode.com/HarmonyOS_Samples/core-speech-kit-sample-code-ark-ts-kit-asrdemo,NOASSERTION,本示例展示了将音频信息转换为文本的AI能力。,发现鸿蒙相关构建/工程线索: ArkTS,GitCode 仓库可访问: https://gitcode.com/HarmonyOS_Samples/core-speech-kit-sample-code-ark-ts-kit-asrdemo; GitHub 上游/导入仓库: https://gitee.com/harmonyos_samples/core-speech-kit-sample-code-ark-ts-kit-asrdemo.git; GitCode License: NOASSERTION; 公开源码仓库: https://gitcode.com/HarmonyOS_Samples/core-speech-kit-sample-code-ark-ts-kit-asrdemo; License 线索: NOASSERTION; GitCode 来源页面可访问: https://gitcode.com/HarmonyOS_Samples/core-speech-kit-sample-code-ark-ts-kit-asrdemo,缺少明确 PC 运行证据,filtered: score below 40
GitCode,HarmonyOS ArkTS desktop,HarmonyOS_Samples / core-vision-kit-sample-code-ark-ts-skeleton-detector-demo,https://gitcode.com/HarmonyOS_Samples/core-vision-kit-sample-code-ark-ts-skeleton-detector-demo,,,,https://gitcode.com/HarmonyOS_Samples/core-vision-kit-sample-code-ark-ts-skeleton-detector-demo,NOASSERTION,本示例展示了识别图片人像中的关键骨骼点的AI能力。,发现鸿蒙相关构建/工程线索: ArkTS,GitCode 仓库可访问: https://gitcode.com/HarmonyOS_Samples/core-vision-kit-sample-code-ark-ts-skeleton-detector-demo; GitHub 上游/导入仓库: https://gitee.com/harmonyos_samples/core-vision-kit-sample-code-ark-ts-skeleton-detector-demo.git; GitCode License: NOASSERTION; 公开源码仓库: https://gitcode.com/HarmonyOS_Samples/core-vision-kit-sample-code-ark-ts-skeleton-detector-demo; License 线索: NOASSERTION; GitCode 来源页面可访问: https://gitcode.com/HarmonyOS_Samples/core-vision-kit-sample-code-ark-ts-skeleton-detector-demo,缺少明确 PC 运行证据,filtered: score below 40
GitCode,HarmonyOS ArkTS desktop,HarmonyOS_Samples / ArkTSComponentsTest,https://gitcode.com/HarmonyOS_Samples/ArkTSComponentsTest,,,,https://gitcode.com/HarmonyOS_Samples/ArkTSComponentsTest,NOASSERTION,本示例基于自动化测试框架，对已有的示例代码实现了单元测试和UI测试。开发者可以结合业务场景对应用进行自动化测试，提升开发效率。,发现鸿蒙相关构建/工程线索: ArkTS,GitCode 仓库可访问: https://gitcode.com/HarmonyOS_Samples/ArkTSComponentsTest; GitHub 上游/导入仓库: https://gitee.com/harmonyos_samples/ArkTSComponentsTest.git; GitCode License: NOASSERTION; 公开源码仓库: https://gitcode.com/HarmonyOS_Samples/ArkTSComponentsTest; License 线索: NOASSERTION; GitCode 来源页面可访问: https://gitcode.com/HarmonyOS_Samples/ArkTSComponentsTest,缺少明确 PC 运行证据,filtered: score below 40
GitCode,HarmonyOS ArkTS desktop,HarmonyOS_Codelabs / arkts-intermediate-syntax,https://gitcode.com/HarmonyOS_Codelabs/arkts-intermediate-syntax,,,,https://gitcode.com/HarmonyOS_Codelabs/arkts-intermediate-syntax,NOASSERTION,本篇Codelab结合智能家居场景，综合运用ArkTS语法中级课程的核心内容实现模块化设计，辅助知识点的学习理解,发现鸿蒙相关构建/工程线索: ArkTS,GitCode 仓库可访问: https://gitcode.com/HarmonyOS_Codelabs/arkts-intermediate-syntax; GitHub 上游/导入仓库: https://gitee.com/harmonyos_codelabs/ark-tsintermediate-syntax.git; GitCode License: NOASSERTION; 公开源码仓库: https://gitcode.com/HarmonyOS_Codelabs/arkts-intermediate-syntax; License 线索: NOASSERTION; GitCode 来源页面可访问: https://gitcode.com/HarmonyOS_Codelabs/arkts-intermediate-syntax,缺少明确 PC 运行证据,filtered: score below 40
GitCode,HarmonyOS ArkTS desktop,HarmonyOS_Codelabs / core-speech-kit-codelab-ark-ts-kit-asrdemo,https://gitcode.com/HarmonyOS_Codelabs/core-speech-kit-codelab-ark-ts-kit-asrdemo,,,,https://gitcode.com/HarmonyOS_Codelabs/core-speech-kit-codelab-ark-ts-kit-asrdemo,NOASSERTION,本示例展示了将音频信息转换为文本的AI能力。,发现鸿蒙相关构建/工程线索: ArkTS,GitCode 仓库可访问: https://gitcode.com/HarmonyOS_Codelabs/core-speech-kit-codelab-ark-ts-kit-asrdemo; GitHub 上游/导入仓库: https://gitee.com/harmonyos_codelabs/core-speech-kit-codelab-ark-ts-kit-asrdemo.git; GitCode License: NOASSERTION; 公开源码仓库: https://gitcode.com/HarmonyOS_Codelabs/core-speech-kit-codelab-ark-ts-kit-asrdemo; License 线索: NOASSERTION; GitCode 来源页面可访问: https://gitcode.com/HarmonyOS_Codelabs/core-speech-kit-codelab-ark-ts-kit-asrdemo,缺少明确 PC 运行证据,filtered: score below 40
